ds,Product,City,yhat,yhat_lower,yhat_upper
2024-02-26,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999909167547,1.000000008802768
2024-02-27,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999901384268,1.0000000091949197
2024-02-28,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999895823444,1.0000000099649273
2024-02-29,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999886509733,1.0000000107523248
2024-03-01,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999882883863,1.0000000108131435
2024-03-02,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999873111067,1.0000000116325989
2024-03-03,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999866342177,1.0000000125744053
2024-03-04,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999855893281,1.0000000124539665
2024-03-05,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999847379463,1.0000000126673338
2024-03-06,Samsung Galaxy S23,Addis Ababa,1.0,0.999999983882102,1.0000000134081655
2024-03-07,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999839149638,1.0000000145697965
2024-03-08,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999829207684,1.0000000151568307
2024-03-09,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999815615439,1.0000000161208173
2024-03-10,Samsung Galaxy S23,Addis Ababa,1.0,0.999999981641984,1.000000016240136
2024-03-11,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999804846983,1.0000000177129067
2024-03-12,Samsung Galaxy S23,Addis Ababa,1.0,0.999999979838825,1.000000019169523
2024-03-13,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999791259823,1.0000000192309189
2024-03-14,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999778059235,1.0000000199442933
2024-03-15,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999771173799,1.0000000213779627
2024-03-16,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999760142105,1.0000000219381255
2024-03-17,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999755632846,1.0000000233769306
2024-03-18,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999741398247,1.0000000243017504
2024-03-19,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999728943013,1.0000000254019854
2024-03-20,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999726539613,1.000000026608678
2024-03-21,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999717153913,1.0000000285083877
2024-03-22,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999711103844,1.000000028601716
2024-03-23,Samsung Galaxy S23,Addis Ababa,1.0,0.999999969953797,1.0000000294831621
2024-03-24,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999691462682,1.0000000305697527
2024-03-25,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999673381952,1.0000000321086147
2024-03-26,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999663509714,1.0000000327599876
2024-03-27,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999661826845,1.0000000335159893
2024-03-28,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999647994198,1.0000000349352165
2024-03-29,Samsung Galaxy S23,Addis Ababa,1.0,0.999999964228378,1.0000000356379224
2024-03-30,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999628828398,1.000000036984163
2024-03-31,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999620712213,1.0000000379363574
2024-04-01,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999612073684,1.00000003875627
2024-04-02,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999603099881,1.0000000402689337
2024-04-03,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999601733962,1.0000000419268271
2024-04-04,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999574976413,1.0000000423935613
2024-04-05,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999569436012,1.0000000439923955
2024-04-06,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999556287743,1.0000000449334157
2024-04-07,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999543075471,1.00000004597031
2024-04-08,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999530148113,1.000000047808162
2024-04-09,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999510134513,1.0000000472222685
2024-04-10,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999504145515,1.0000000492623211
2024-04-11,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999495102233,1.000000050741534
2024-04-12,Samsung Galaxy S23,Addis Ababa,1.0,0.999999948206001,1.0000000519890233
2024-04-13,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999470009786,1.0000000519242669
2024-04-14,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999465052573,1.0000000530716544
2024-04-15,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999452883551,1.0000000549611054
2024-04-16,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999444328961,1.000000055853166
2024-04-17,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999432061536,1.0000000574635695
2024-04-18,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999433163012,1.0000000586258047
2024-04-19,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999416706912,1.0000000596721674
2024-04-20,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999413403452,1.0000000613468334
2024-04-21,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999395616095,1.0000000613360582
2024-04-22,Samsung Galaxy S23,Addis Ababa,1.0,0.999999938636279,1.0000000624587175
2024-04-23,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999386565905,1.0000000645084959
2024-04-24,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999369575738,1.00000006647326
2024-04-25,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999351450977,1.0000000672218767
2024-04-26,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999345246794,1.0000000681708452
2024-04-27,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999332312374,1.0000000703882679
2024-04-28,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999320877022,1.0000000724229645
2024-04-29,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999309765516,1.0000000744654487
2024-04-30,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999299580631,1.0000000747319604
2024-05-01,Samsung Galaxy S23,Addis Ababa,1.0,0.9999999280154643,1.0000000759011654
2024-01-01,Samsung Smartwatch,Addis Ababa,0.9999558736070497,0.9999558729520667,0.9999558743115045
2024-01-07,Samsung Smartwatch,Addis Ababa,8.000130834756177,8.000130834048585,8.000130835484438
2024-02-09,Samsung Smartwatch,Addis Ababa,6.000117723021319,6.000117722390766,6.000117723727401
2024-02-10,Samsung Smartwatch,Addis Ababa,-73.0221493242588,-73.02214932496628,-73.02214932359242
2024-02-11,Samsung Smartwatch,Addis Ababa,93.62698586529157,93.62698586459173,93.62698586601965
2024-02-12,Samsung Smartwatch,Addis Ababa,-4.9527857163656535,-4.952785717131117,-4.952785715603675
2024-02-13,Samsung Smartwatch,Addis Ababa,-65.49349258109554,-65.49349258190017,-65.49349258030821
2024-02-14,Samsung Smartwatch,Addis Ababa,11.139369156528119,11.139369155669485,11.139369157341532
2024-02-15,Samsung Smartwatch,Addis Ababa,2.350482806947241,2.350482806016955,2.3504828078736426
2024-02-16,Samsung Smartwatch,Addis Ababa,9.822985564830887,9.822985563884327,9.8229855658042
2024-02-17,Samsung Smartwatch,Addis Ababa,-61.66715273959904,-61.667152740629604,-61.66715273859492
2024-02-18,Samsung Smartwatch,Addis Ababa,112.77216946734892,112.77216946627485,112.77216946868538
2024-02-19,Samsung Smartwatch,Addis Ababa,21.94377896186093,21.943778960509977,21.943778963309267
2024-02-20,Samsung Smartwatch,Addis Ababa,-31.182342981502003,-31.182342982986786,-31.182342979495765
2024-02-21,Samsung Smartwatch,Addis Ababa,52.238804059655834,52.2388040575867,52.238804062312155
2024-02-22,Samsung Smartwatch,Addis Ababa,49.34022720876122,49.34022720608245,49.34022721290556
2024-02-23,Samsung Smartwatch,Addis Ababa,61.559995850960334,61.55999584755977,61.55999585614313
2024-02-24,Samsung Smartwatch,Addis Ababa,-6.536427499563388,-6.536427503713865,-6.536427493084275
2024-02-25,Samsung Smartwatch,Addis Ababa,169.77399120310443,169.77399119786062,169.77399121115195
2024-02-26,Samsung Smartwatch,Addis Ababa,79.17204674032149,79.17204673262515,79.1720467503765
2024-02-27,Samsung Smartwatch,Addis Ababa,24.556864783874033,24.556864774716512,24.556864796001612
2024-02-28,Samsung Smartwatch,Addis Ababa,104.75632573401555,104.75632572342366,104.75632574849462
2024-02-29,Samsung Smartwatch,Addis Ababa,96.94095129627112,96.94095128426295,96.94095131219085
2024-03-01,Samsung Smartwatch,Addis Ababa,102.64017100877115,102.64017099507609,102.64017102702965
2024-03-02,Samsung Smartwatch,Addis Ababa,26.56219951104903,26.562199495711198,26.5621995316721
2024-03-03,Samsung Smartwatch,Addis Ababa,193.6201708625132,193.62017084664737,193.62017088490904
2024-03-04,Samsung Smartwatch,Addis Ababa,92.72681554006556,92.72681552322905,92.72681556398412
2024-03-05,Samsung Smartwatch,Addis Ababa,27.048217170532766,27.048217151605925,27.048217196429935
2024-03-06,Samsung Smartwatch,Addis Ababa,95.70632804445748,95.70632802430939,95.70632807145331
2024-03-07,Samsung Smartwatch,Addis Ababa,76.18409194727943,76.18409192478246,76.18409197665139
2024-03-08,Samsung Smartwatch,Addis Ababa,70.33235688765092,70.33235686248257,70.33235692033043
2024-03-09,Samsung Smartwatch,Addis Ababa,-16.819908312379425,-16.81990834034525,-16.819908277820574
2024-03-10,Samsung Smartwatch,Addis Ababa,139.95084522710033,139.95084519636058,139.95084526346272
2024-03-11,Samsung Smartwatch,Addis Ababa,29.84802686287587,29.848026830207104,29.848026901834032
2024-03-12,Samsung Smartwatch,Addis Ababa,-43.70017042392448,-43.70017045770127,-43.700170381809386
2024-03-13,Samsung Smartwatch,Addis Ababa,18.653742400724425,18.653742365053592,18.65374244559369
2024-03-14,Samsung Smartwatch,Addis Ababa,-5.425256840625451,-5.425256878587873,-5.425256794265245
2024-03-15,Samsung Smartwatch,Addis Ababa,-13.953435774064758,-13.953435814083486,-13.953435724774911
2024-03-16,Samsung Smartwatch,Addis Ababa,-101.82228318693087,-101.8222832290779,-101.82228313527173
2024-03-17,Samsung Smartwatch,Addis Ababa,56.215340316220505,56.21534027238379,56.21534037039895
2024-03-18,Samsung Smartwatch,Addis Ababa,-50.670464595358,-50.6704646415815,-50.670464537213036
2024-03-19,Samsung Smartwatch,Addis Ababa,-119.14096740779306,-119.14096745640636,-119.14096734567688
2024-03-20,Samsung Smartwatch,Addis Ababa,-49.99187778146487,-49.99187783192755,-49.9918777154097
2024-03-21,Samsung Smartwatch,Addis Ababa,-65.7511339872143,-65.75113404165697,-65.75113391706707
2024-03-22,Samsung Smartwatch,Addis Ababa,-64.67213586762699,-64.67213592186602,-64.6721357943146
2024-03-23,Samsung Smartwatch,Addis Ababa,-141.92090008314878,-141.92090013968712,-141.9209000063517
2024-03-24,Samsung Smartwatch,Addis Ababa,27.44572615756509,27.445726097854454,27.44572623827223
2024-03-25,Samsung Smartwatch,Addis Ababa,-67.72678450107071,-67.72678456426284,-67.72678441623718
2024-03-26,Samsung Smartwatch,Addis Ababa,-124.43553559805846,-124.43553566434792,-124.43553550773193
2024-03-27,Samsung Smartwatch,Addis Ababa,-43.81350406963363,-43.81350413795105,-43.813503974911946
2024-03-28,Samsung Smartwatch,Addis Ababa,-48.71750900548193,-48.71750907898066,-48.71750890764804
2024-03-29,Samsung Smartwatch,Addis Ababa,-37.71186979840107,-37.711869875853694,-37.71186969460561
2024-03-30,Samsung Smartwatch,Addis Ababa,-106.24651560926131,-106.24651569011216,-106.2465154990449
2024-03-31,Samsung Smartwatch,Addis Ababa,70.37304958692049,70.37304950138547,70.37304970111248
2024-04-01,Samsung Smartwatch,Addis Ababa,-19.21389500736423,-19.213895095449537,-19.213894889558397
2024-04-02,Samsung Smartwatch,Addis Ababa,-72.16222913635171,-72.16222922508202,-72.16222901384306
2024-04-03,Samsung Smartwatch,Addis Ababa,10.290236625898245,10.290236534888969,10.29023675196136
2024-04-04,Samsung Smartwatch,Addis Ababa,5.237756885439325,5.237756791475512,5.237757015168077
2024-04-05,Samsung Smartwatch,Addis Ababa,14.12431225651342,14.12431215809149,14.124312392535387
2024-04-06,Samsung Smartwatch,Addis Ababa,-58.43486284576734,-58.434862947120905,-58.43486270407043
2024-04-07,Samsung Smartwatch,Addis Ababa,112.37472457352261,112.37472446786992,112.37472472070631
2024-04-08,Samsung Smartwatch,Addis Ababa,15.363550528132038,15.363550419504193,15.363550677136807
2024-04-09,Samsung Smartwatch,Addis Ababa,-46.4059932543103,-46.405993364362786,-46.4059931027605
2024-04-10,Samsung Smartwatch,Addis Ababa,26.085168015091526,26.085167901322606,26.085168172386435
2024-04-11,Samsung Smartwatch,Addis Ababa,10.220187350397907,10.220187231983564,10.220187510969131
2024-04-12,Samsung Smartwatch,Addis Ababa,7.755444985873268,7.755444866599569,7.755445150590339
2024-04-13,Samsung Smartwatch,Addis Ababa,-76.36709101595332,-76.36709113988958,-76.36709084856189
2024-04-14,Samsung Smartwatch,Addis Ababa,82.99859199274793,82.99859186410217,82.99859216423197
2024-04-15,Samsung Smartwatch,Addis Ababa,-25.01036812905282,-25.010368263162647,-25.010367952733468
2024-04-16,Samsung Smartwatch,Addis Ababa,-97.01922822402862,-97.01922835958574,-97.01922804311485
2024-04-17,Samsung Smartwatch,Addis Ababa,-33.71985358959124,-33.71985372855916,-33.71985340434044
2024-04-18,Samsung Smartwatch,Addis Ababa,-57.471567209501494,-57.47156735293153,-57.471567020767424
2024-04-19,Samsung Smartwatch,Addis Ababa,-66.29926633765199,-66.29926648348264,-66.29926614506032
2024-04-20,Samsung Smartwatch,Addis Ababa,-155.0871368281876,-155.08713698009694,-155.08713663147645
2024-04-21,Samsung Smartwatch,Addis Ababa,1.4350945306958067,1.435094375802828,1.4350947317942042
2024-04-22,Samsung Smartwatch,Addis Ababa,-107.52396920004195,-107.52396935762272,-107.52396899419216
2024-04-23,Samsung Smartwatch,Addis Ababa,-178.57253791798752,-178.5725380780341,-178.572537709617
2024-04-24,Samsung Smartwatch,Addis Ababa,-112.43984471928137,-112.43984487770392,-112.43984450498327
2024-04-25,Samsung Smartwatch,Addis Ababa,-131.57537502030922,-131.57537518353286,-131.57537480359377
2024-04-26,Samsung Smartwatch,Addis Ababa,-134.1438051073088,-134.143805275312,-134.14380488705953
2024-04-27,Samsung Smartwatch,Addis Ababa,-215.2140860630137,-215.214086236064,-215.2140858382998
2024-04-28,Samsung Smartwatch,Addis Ababa,-49.73976247796428,-49.739762654537195,-49.73976224404077
2024-04-29,Samsung Smartwatch,Addis Ababa,-148.76805284510235,-148.7680530226864,-148.76805260786634
2024-04-30,Samsung Smartwatch,Addis Ababa,-209.18704944884723,-209.18704963171027,-209.1870492094994
2024-05-01,Samsung Smartwatch,Addis Ababa,-132.02133888251288,-132.02133906884384,-132.02133863787216
2024-05-02,Samsung Smartwatch,Addis Ababa,-140.02226057070266,-140.02226076299056,-140.02226032191732
2024-05-03,Samsung Smartwatch,Addis Ababa,-131.6537701304093,-131.65377032491367,-131.65376987755033
2024-05-04,Samsung Smartwatch,Addis Ababa,-202.27262179536584,-202.27262199455387,-202.27262153706366
2024-05-05,Samsung Smartwatch,Addis Ababa,-27.100230936726916,-27.100231138039128,-27.100230673716247
2024-05-06,Samsung Smartwatch,Addis Ababa,-117.42400032640953,-117.42400052829065,-117.42400005737314
2024-05-07,Samsung Smartwatch,Addis Ababa,-170.33770191380773,-170.33770211900202,-170.33770164247545
2024-05-08,Samsung Smartwatch,Addis Ababa,-87.03141932581651,-87.03141953375238,-87.03141905016413
2024-05-09,Samsung Smartwatch,Addis Ababa,-90.37743640166556,-90.37743661281989,-90.37743612088424
2024-01-06,Seiko Watch,Addis Ababa,2.0000189414990004,2.0000189281250993,2.0000189554188674
2024-01-27,Seiko Watch,Addis Ababa,8.999875875981013,8.999875861415925,8.999875889389166
2024-01-28,Seiko Watch,Addis Ababa,-64.57591733207038,-64.5759173471066,-64.57591731734541
2024-01-29,Seiko Watch,Addis Ababa,-98.2605329683051,-98.26053298273534,-98.26053295410811
2024-01-30,Seiko Watch,Addis Ababa,-84.91311340401866,-84.9131134185733,-84.91311339101313
2024-01-31,Seiko Watch,Addis Ababa,-74.0314896098469,-74.03148962426779,-74.03148959464201
2024-02-01,Seiko Watch,Addis Ababa,-22.974500543947094,-22.974500559866623,-22.97450052714197
2024-02-02,Seiko Watch,Addis Ababa,-91.75172093426306,-91.75172095108061,-91.75172091693095
2024-02-03,Seiko Watch,Addis Ababa,-30.240773029878067,-30.240773048005327,-30.240773013081206
2024-02-04,Seiko Watch,Addis Ababa,-99.81171488423435,-99.81171490276249,-99.81171486531282
2024-02-05,Seiko Watch,Addis Ababa,-128.13628474778415,-128.13628476721655,-128.13628472851323
2024-02-06,Seiko Watch,Addis Ababa,-108.16113249107022,-108.16113251054992,-108.16113246924203
2024-02-07,Seiko Watch,Addis Ababa,-89.51110765303437,-89.51110767634086,-89.51110762982023
2024-02-08,Seiko Watch,Addis Ababa,-29.709245002583547,-29.709245026256617,-29.709244976514537
2024-02-09,Seiko Watch,Addis Ababa,-88.96305040690847,-88.96305043254561,-88.9630503777452
2024-02-10,Seiko Watch,Addis Ababa,-17.37733250865093,-17.37733254019483,-17.377332474750016
2024-02-11,Seiko Watch,Addis Ababa,-76.57317338573911,-76.57317342139828,-76.57317335050912
2024-02-12,Seiko Watch,Addis Ababa,-94.49094681641398,-94.49094685511224,-94.49094677662221
2024-02-13,Seiko Watch,Addis Ababa,-64.35666945622137,-64.35666949748419,-64.3566694129122
2024-02-14,Seiko Watch,Addis Ababa,-36.07793038932662,-36.07793043599923,-36.07793033589731
2024-02-15,Seiko Watch,Addis Ababa,32.543767257392936,32.543767210072346,32.543767311944364
2024-02-16,Seiko Watch,Addis Ababa,-18.965554835718724,-18.965554890820535,-18.96555477175838
2024-02-17,Seiko Watch,Addis Ababa,59.04241260177869,59.04241253975368,59.04241267204871
2024-02-18,Seiko Watch,Addis Ababa,4.726548350604023,4.72654828435556,4.726548428341418
2024-02-19,Seiko Watch,Addis Ababa,-10.040013208554653,-10.040013278909946,-10.040013128012468
2024-02-20,Seiko Watch,Addis Ababa,21.369727619603903,21.369727539785675,21.369727709710613
2024-02-21,Seiko Watch,Addis Ababa,48.94574518881838,48.94574510759237,48.94574528408712
2024-02-22,Seiko Watch,Addis Ababa,114.83260717480401,114.83260708447388,114.8326072774468
2024-02-23,Seiko Watch,Addis Ababa,58.55366509369551,58.553664997911646,58.55366520434229
2024-02-24,Seiko Watch,Addis Ababa,129.8072607584664,129.80726066093627,129.80726087695191
2024-02-25,Seiko Watch,Addis Ababa,66.85507837022291,66.85507826138365,66.8550784969234
2024-02-26,Seiko Watch,Addis Ababa,41.72449794301626,41.72449782971671,41.72449807226128
2024-02-27,Seiko Watch,Addis Ababa,61.2454777621502,61.24547763794051,61.24547789802566
2024-02-28,Seiko Watch,Addis Ababa,75.65558801939503,75.65558788774604,75.65558816717707
2024-02-29,Seiko Watch,Addis Ababa,127.38628869732524,127.38628856601093,127.38628885443052
2024-03-01,Seiko Watch,Addis Ababa,56.2806331055133,56.28063296162496,56.28063326318312
2024-03-02,Seiko Watch,Addis Ababa,112.3819928199225,112.38199266673433,112.38199299380304
2024-03-03,Seiko Watch,Addis Ababa,34.31411450417798,34.31411434265804,34.31411468307352
2024-03-04,Seiko Watch,Addis Ababa,-5.525430256627253,-5.525430420199648,-5.525430066532473
2024-03-05,Seiko Watch,Addis Ababa,0.06235042592291151,0.0623502515712571,0.06235061869494258
2024-03-06,Seiko Watch,Addis Ababa,1.6734702472240919,1.6734700657145103,1.6734704507026308
